Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density
1.0,g,5.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,109.0
1.0,f,11.0,57.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
0.58,e,7.0,64.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3424.5
0.13,e,7.0,64.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3424.5
0.27,e,7.0,64.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,3424.5
1.0,g,17.0,69.0,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,125.0
1.0,g,10.0,48.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,903.0
1.0,g,11.0,62.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,43.0
1.0,g,14.0,77.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,43.0
1.0,f,6.0,51.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,283.0
1.0,f,9.0,51.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
1.0,e,4.0,66.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
1.0,g,3.0,63.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
0.08,e,10.0,69.0,"Renault, Nissan or Citroen",Diesel,Bretagne,473.0
1.0,d,4.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,f,9.0,61.0,"Renault, Nissan or Citroen",Diesel,Centre,41.0
1.0,e,13.0,69.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
1.0,g,7.0,71.0,"Renault, Nissan or Citroen",Diesel,Centre,24.0
1.0,e,10.0,84.4,"Renault, Nissan or Citroen",Diesel,Centre,19.0
0.39,h,9.0,51.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
1.0,g,8.0,82.0,"Renault, Nissan or Citroen",Regular,Centre,50.0
1.0,d,7.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,15.0
1.0,f,4.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,112.0
0.24,d,12.0,69.0,"Opel, General Motors or Ford",Regular,Centre,13.0
0.75,d,12.0,69.0,"Opel, General Motors or Ford",Regular,Centre,13.0
1.0,f,12.0,40.0,"Renault, Nissan or Citroen",Regular,Centre,16.0
1.0,l,5.0,51.0,Japanese (except Nissan) or Korean,Diesel,Pays-de-la-Loire,8.0
1.0,f,6.0,77.0,"Renault, Nissan or Citroen",Diesel,Centre,67.0
1.0,e,5.0,55.0,other,Diesel,Centre,56.0
0.16,d,6.0,75.0,"Renault, Nissan or Citroen",Regular,Bretagne,634.0
1.0,i,3.0,51.0,"Mercedes, Chrysler or BMW",Regular,Bretagne,431.0
1.0,f,1.0,75.0,Japanese (except Nissan) or Korean,Regular,Basse-Normandie,122.0
1.0,d,7.0,76.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,983.0
1.0,e,7.0,42.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,118.0
0.33,g,13.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,59.0
0.66,g,2.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,59.0
1.0,g,3.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,f,11.0,45.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,2103.0
0.72,f,3.0,41.0,"Renault, Nissan or Citroen",Regular,Bretagne,94.0
0.15,f,2.0,45.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,106.0
0.09,e,0.0,45.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,106.0
0.75,e,0.0,45.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,106.0
1.0,e,9.0,57.0,"Renault, Nissan or Citroen",Regular,Bretagne,575.0
1.0,d,9.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,176.0
0.19,e,6.0,42.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,15.0
1.0,f,7.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,g,8.0,53.0,"Opel, General Motors or Ford",Regular,Centre,270.0
1.0,d,16.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,e,9.0,43.0,"Opel, General Motors or Ford",Diesel,Centre,35.0
1.0,g,12.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,31.0
1.0,d,3.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,109.0
1.0,g,13.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,49.0
0.65,d,2.0,79.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,241.0
1.0,f,11.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,e,7.0,72.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
1.0,g,7.0,72.0,other,Diesel,Ile-de-France,3424.5
1.0,e,2.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,83.0
1.0,g,12.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,g,4.0,69.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,e,3.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,k,6.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,71.0
0.81,g,2.0,53.0,"Opel, General Motors or Ford",Regular,Centre,1943.0
0.18,g,0.0,53.0,"Opel, General Motors or Ford",Regular,Centre,1943.0
1.0,f,12.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,568.0
1.0,f,11.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,23.0
1.0,f,9.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
0.24,g,5.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
0.75,g,5.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
1.0,d,12.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,g,15.0,56.0,"Opel, General Motors or Ford",Regular,Poitou-Charentes,82.0
1.0,e,4.0,61.0,"Renault, Nissan or Citroen",Regular,Bretagne,287.0
1.0,d,16.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,i,2.0,70.0,"Opel, General Motors or Ford",Regular,Centre,1313.0
1.0,d,8.0,51.0,"Opel, General Motors or Ford",Regular,Poitou-Charentes,445.0
1.0,e,9.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,222.0
1.0,f,3.0,59.0,"Renault, Nissan or Citroen",Regular,Centre,13.0
1.0,e,8.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,1313.0
0.18,g,4.0,54.0,"Mercedes, Chrysler or BMW",Diesel,Centre,3424.5
0.24,g,0.0,54.0,other,Diesel,Centre,3424.5
0.48,g,0.0,54.0,other,Diesel,Centre,3424.5
0.07,g,0.0,54.0,other,Diesel,Centre,3424.5
1.0,e,16.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,67.0
0.07,f,22.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,50.0
0.92,e,8.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,50.0
1.0,g,1.0,59.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
1.0,e,12.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,g,4.0,55.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,106.0
0.39,f,10.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,23.0
0.03,f,0.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,23.0
0.57,f,0.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,23.0
1.0,g,3.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,1054.0
1.0,f,5.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
1.0,f,3.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,g,9.0,44.0,"Renault, Nissan or Citroen",Diesel,Centre,1313.0
1.0,g,1.0,70.0,"Opel, General Motors or Ford",Regular,Centre,1943.0
1.0,j,12.0,43.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,d,12.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,32.0
1.0,d,14.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,13.0
1.0,f,5.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,38.0
1.0,f,5.0,54.0,"Opel, General Motors or Ford",Regular,Bretagne,1102.0
0.8,g,14.0,69.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,283.0
0.19,g,14.0,69.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,283.0
1.0,d,2.0,72.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,g,10.0,84.4,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.82,g,13.0,48.0,"Opel, General Motors or Ford",Diesel,Bretagne,634.0
0.17,i,8.0,48.0,"Mercedes, Chrysler or BMW",Diesel,Bretagne,634.0
1.0,f,1.0,61.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.49,d,6.0,75.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.5,d,6.0,75.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,f,2.0,80.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,j,14.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,2399.0
1.0,d,12.0,42.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,105.0
1.0,j,7.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,f,4.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,49.0
1.0,f,9.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,f,5.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,78.0
1.0,f,10.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,23.0
1.0,e,3.0,43.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,2399.0
1.0,f,1.0,61.0,"Opel, General Motors or Ford",Diesel,Centre,78.0
1.0,g,8.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,40.0
1.0,g,4.0,59.0,"Renault, Nissan or Citroen",Diesel,Centre,155.0
1.0,f,2.0,43.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,f,15.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,120.0
1.0,e,1.0,40.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,43.0
1.0,d,12.0,49.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,522.0
1.0,d,1.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,155.0
1.0,g,8.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
0.59,g,9.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,24.0
0.4,e,0.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,24.0
1.0,f,9.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,1054.0
1.0,g,5.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,g,4.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
0.85,f,10.0,42.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,39.0
0.14,f,10.0,42.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,39.0
0.76,g,2.0,50.0,"Renault, Nissan or Citroen",Diesel,Bretagne,165.0
0.23,g,2.0,50.0,"Renault, Nissan or Citroen",Diesel,Bretagne,165.0
1.0,f,5.0,76.0,"Opel, General Motors or Ford",Regular,Bretagne,473.0
0.74,g,13.0,54.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.25,g,13.0,54.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.29,g,1.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,f,1.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,g,14.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,358.0
0.16,g,10.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
1.0,f,5.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,1054.0
1.0,f,9.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,6.0,43.0,"Renault, Nissan or Citroen",Diesel,Centre,53.0
1.0,g,6.0,59.0,"Opel, General Motors or Ford",Regular,Centre,131.0
1.0,j,9.0,77.0,Japanese (except Nissan) or Korean,Regular,Pays-de-la-Loire,82.0
0.87,f,1.0,71.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
0.12,f,1.0,71.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
0.42,g,17.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,f,7.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,18.0
1.0,f,11.0,78.0,"Renault, Nissan or Citroen",Diesel,Centre,27.0
1.0,f,6.0,67.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
1.0,e,4.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
0.36,e,2.0,48.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,59.0
0.63,e,2.0,48.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,59.0
1.0,f,1.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,e,4.0,66.0,other,Diesel,Centre,11.0
0.33,f,12.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,568.0
1.0,g,10.0,74.0,"Renault, Nissan or Citroen",Diesel,Centre,10.0
1.0,f,7.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,31.0
1.0,e,4.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,99.0
1.0,d,10.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,44.0
1.0,j,13.0,54.0,"Opel, General Motors or Ford",Diesel,Centre,120.0
1.0,d,1.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,2715.0
1.0,d,5.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
1.0,g,1.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,754.0
1.0,e,6.0,65.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
1.0,g,9.0,59.0,"Renault, Nissan or Citroen",Diesel,Centre,59.0
1.0,f,3.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,232.0
1.0,g,13.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,23.0
1.0,e,7.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,149.0
0.28,g,13.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,949.0
0.65,g,5.0,48.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,197.0
0.26,g,5.0,48.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,197.0
0.08,g,0.0,48.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,197.0
0.04,g,12.0,58.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,2575.0
0.95,g,12.0,58.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,2575.0
1.0,g,13.0,67.0,"Opel, General Motors or Ford",Regular,Pays-de-la-Loire,2575.0
1.0,g,9.0,84.4,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,112.0
1.0,g,10.0,52.0,"Mercedes, Chrysler or BMW",Regular,Centre,1052.0
1.0,d,2.0,79.0,"Renault, Nissan or Citroen",Regular,Bretagne,3021.0
0.16,e,3.0,58.0,"Opel, General Motors or Ford",Diesel,Centre,1600.0
0.02,f,0.0,58.0,"Opel, General Motors or Ford",Diesel,Centre,1600.0
0.81,f,0.0,58.0,"Opel, General Motors or Ford",Diesel,Centre,1600.0
0.74,e,4.0,65.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,2103.0
0.25,e,4.0,65.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,2103.0
1.0,d,15.0,50.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
1.0,g,2.0,62.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
1.0,e,6.0,48.0,"Opel, General Motors or Ford",Diesel,Pays-de-la-Loire,238.0
0.58,j,7.0,54.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,2375.0
0.83,h,12.0,44.0,other,Diesel,Centre,44.0
0.16,h,12.0,44.0,other,Diesel,Centre,44.0
1.0,f,7.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
1.0,f,12.0,79.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,19.0
0.31,e,6.0,49.0,"Opel, General Motors or Ford",Diesel,Centre,67.0
0.68,e,6.0,49.0,"Opel, General Motors or Ford",Diesel,Centre,67.0
1.0,d,11.0,84.4,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,g,13.0,44.0,"Renault, Nissan or Citroen",Regular,Bretagne,206.0
0.58,g,9.0,45.0,"Opel, General Motors or Ford",Diesel,Bretagne,338.0
0.41,g,9.0,45.0,"Opel, General Motors or Ford",Diesel,Bretagne,338.0
0.77,f,7.0,81.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,i,6.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
0.74,g,11.0,45.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
0.25,g,11.0,45.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
1.0,g,4.0,50.0,"Opel, General Motors or Ford",Regular,Centre,51.0
0.66,k,7.0,69.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,g,2.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
1.0,g,13.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,i,24.0,40.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,g,8.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,191.0
1.0,d,11.0,52.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,f,5.0,46.0,"Renault, Nissan or Citroen",Regular,Bretagne,165.0
0.37,f,10.0,52.0,"Renault, Nissan or Citroen",Regular,Bretagne,359.0
0.62,f,10.0,52.0,"Renault, Nissan or Citroen",Regular,Bretagne,359.0
1.0,f,11.0,79.0,"Renault, Nissan or Citroen",Regular,Bretagne,165.0
0.8,e,4.0,76.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,283.0
1.0,h,8.0,51.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,109.0
1.0,g,6.0,45.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,238.0
1.0,h,9.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,35.0
1.0,e,6.0,43.0,"Opel, General Motors or Ford",Diesel,Centre,33.0
1.0,g,16.0,60.0,"Renault, Nissan or Citroen",Regular,Centre,15.0
1.0,e,6.0,42.0,Fiat,Regular,Centre,91.0
1.0,f,5.0,71.0,"Renault, Nissan or Citroen",Regular,Bretagne,37.0
1.0,d,9.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,112.0
1.0,h,6.0,69.0,"Renault, Nissan or Citroen",Regular,Bretagne,359.0
1.0,e,12.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
0.24,e,6.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,614.0
1.0,g,7.0,60.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,e,6.0,41.0,"Renault, Nissan or Citroen",Regular,Centre,11.0
0.54,e,16.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,149.0
0.45,f,14.0,62.0,"Renault, Nissan or Citroen",Diesel,Centre,149.0
1.0,j,3.0,46.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,3424.5
1.0,f,13.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,84.0
0.31,f,9.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,1313.0
1.0,f,11.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,f,2.0,46.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,g,13.0,50.0,"Renault, Nissan or Citroen",Regular,Centre,840.0
1.0,i,11.0,66.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,227.0
1.0,d,8.0,80.0,"Renault, Nissan or Citroen",Regular,Bretagne,165.0
1.0,g,1.0,51.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,282.0
0.8,d,12.0,59.0,"Renault, Nissan or Citroen",Regular,Centre,1600.0
1.0,f,2.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,33.0
0.35,g,14.0,61.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,405.0
0.64,g,14.0,61.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,405.0
0.24,f,11.0,54.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,616.0
0.75,f,11.0,54.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,616.0
0.24,h,1.0,49.0,other,Regular,Limousin,12.0
0.75,h,1.0,49.0,other,Diesel,Limousin,12.0
1.0,d,6.0,52.0,"Renault, Nissan or Citroen",Regular,Centre,511.0
1.0,g,5.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,252.0
0.25,f,4.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,28.0
0.74,f,4.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,28.0
1.0,g,1.0,64.0,"Renault, Nissan or Citroen",Regular,Centre,1054.0
1.0,d,13.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,j,5.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,1313.0
1.0,g,4.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
0.55,f,13.0,44.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.44,d,4.0,44.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,d,1.0,51.0,"Opel, General Motors or Ford",Diesel,Centre,57.0
1.0,f,6.0,48.0,"Opel, General Motors or Ford",Diesel,Centre,41.0
1.0,f,10.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,1600.0
0.72,f,14.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,40.0
0.27,f,9.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,40.0
1.0,e,2.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,295.0
1.0,e,8.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,f,11.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
0.01,f,13.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
0.98,g,6.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
0.02,g,17.0,46.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,213.0
0.96,d,12.0,46.0,"Opel, General Motors or Ford",Regular,Poitou-Charentes,213.0
1.0,e,1.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,d,13.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
1.0,d,24.0,72.0,Fiat,Regular,Ile-de-France,3424.5
1.0,f,11.0,83.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,f,10.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,24.0
0.1,d,0.0,84.4,Fiat,Diesel,Centre,255.0
0.55,d,0.0,84.4,Fiat,Diesel,Centre,255.0
0.14,d,0.0,84.4,Fiat,Diesel,Centre,255.0
1.0,g,8.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,e,6.0,44.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,30.0
1.0,d,10.0,66.0,Fiat,Regular,Centre,255.0
1.0,e,7.0,84.4,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,d,7.0,79.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,d,5.0,56.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,g,4.0,45.0,"Renault, Nissan or Citroen",Regular,Centre,23.0
1.0,e,15.0,40.0,"Renault, Nissan or Citroen",Diesel,Centre,34.0
1.0,f,3.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,f,13.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,e,11.0,80.0,"Renault, Nissan or Citroen",Diesel,Centre,24.0
1.0,j,2.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,44.0
1.0,f,8.0,44.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,f,2.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,27.0
0.83,l,12.0,45.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,10.0
0.16,l,12.0,45.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,10.0
0.75,g,17.0,84.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,e,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,f,8.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,59.0
0.24,h,5.0,61.0,"Mercedes, Chrysler or BMW",Diesel,Centre,115.0
0.75,h,5.0,61.0,"Mercedes, Chrysler or BMW",Diesel,Centre,115.0
1.0,e,4.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,115.0
1.0,g,9.0,61.0,"Renault, Nissan or Citroen",Diesel,Centre,84.0
0.87,e,4.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
0.12,f,0.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
1.0,e,2.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,105.0
1.0,f,8.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,186.0
1.0,g,13.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,27.0
0.05,e,3.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,e,6.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,f,11.0,78.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,g,2.0,61.0,other,Diesel,Centre,9.0
1.0,h,4.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,e,10.0,41.0,"Opel, General Motors or Ford",Diesel,Centre,40.0
1.0,f,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
0.74,g,14.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,45.0
0.25,g,14.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,45.0
1.0,e,12.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,d,14.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
1.0,f,6.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,i,1.0,61.0,Japanese (except Nissan) or Korean,Regular,Centre,176.0
1.0,e,12.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,d,13.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,59.0
1.0,f,3.0,65.0,"Renault, Nissan or Citroen",Diesel,Centre,41.0
1.0,f,1.0,46.0,"Mercedes, Chrysler or BMW",Diesel,Bretagne,473.0
1.0,i,5.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,27.0
0.6,f,15.0,49.0,"Mercedes, Chrysler or BMW",Diesel,Centre,19.0
0.39,i,17.0,49.0,"Mercedes, Chrysler or BMW",Regular,Centre,19.0
1.0,d,8.0,50.0,"Renault, Nissan or Citroen",Regular,Centre,176.0
